level1	level2	level3	Name	gene_family
Metabolism	Amino acid metabolism; Carbohydrate metabolism	Valine, leucine and isoleucine degradation; Glyoxylate and dicarboxylate metabolism; Propanoate metabolism	acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]	K19312
BRITE	signaling and cellular processes	Antimicrobial resistance genes	streptothricin acetyltransferase [EC:2.3.-.-]	K19314
BRITE	signaling and cellular processes	Antimicrobial resistance genes	aminoglycoside 3'-phosphotransferase XV [EC:2.7.1.95]	K19315
BRITE	signaling and cellular processes	Antimicrobial resistance genes	beta-lactamase class A BEL [EC:3.5.2.6]	K19317
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance	beta-lactamase class A BEL [EC:3.5.2.6]	K19317
BRITE	signaling and cellular processes	Antimicrobial resistance genes	beta-lactamase class D OXA-213 [EC:3.5.2.6]	K19318
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance	beta-lactamase class D OXA-213 [EC:3.5.2.6]	K19318
BRITE	signaling and cellular processes	Antimicrobial resistance genes	beta-lactamase class D OXA-134 [EC:3.5.2.6]	K19319
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance	beta-lactamase class D OXA-134 [EC:3.5.2.6]	K19319
BRITE	signaling and cellular processes	Antimicrobial resistance genes	beta-lactamase class D OXA-211 [EC:3.5.2.6]	K19320
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance	beta-lactamase class D OXA-211 [EC:3.5.2.6]	K19320
BRITE	signaling and cellular processes	Antimicrobial resistance genes	beta-lactamase class D OXA-214 [EC:3.5.2.6]	K19321
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance	beta-lactamase class D OXA-214 [EC:3.5.2.6]	K19321
BRITE	signaling and cellular processes	Antimicrobial resistance genes	beta-lactamase class D OXA-229 [EC:3.5.2.6]	K19322
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance	beta-lactamase class D OXA-229 [EC:3.5.2.6]	K19322
Human Diseases	Neurodegenerative disease	Spinocerebellar ataxia	ataxin-10	K19323
Human Diseases	Neurodegenerative disease	Spinocerebellar ataxia	protein BEAN1	K19324
BRITE	genetic information processing	Chromosome and associated proteins	nesprin-1	K19326
Cellular Processes	Cell motility	Cytoskeleton in muscle cells	nesprin-1	K19326
BRITE	signaling and cellular processes	Ion channels	anoctamin-10	K19327
BRITE	genetic information processing	Membrane trafficking	synaptotagmin-14/16	K19328
BRITE	signaling and cellular processes	Domain-containing proteins not elsewhere classified	WW domain-containing oxidoreductase	K19329
BRITE	genetic information processing	Membrane trafficking	run domain Beclin-1 interacting and cysteine-rich containing protein	K19330
Cellular Processes	Transport and catabolism	Autophagy - animal	run domain Beclin-1 interacting and cysteine-rich containing protein	K19330
BRITE	signaling and cellular processes	Cilium and associated proteins	Meckel syndrome type 1 protein	K19332
BRITE	genetic information processing	Transcription factors	IclR family transcriptional regulator, KDG regulon repressor	K19333
BRITE	signaling and cellular processes	Prokaryotic defense system	biofilm protein TabA	K19334
BRITE	genetic information processing	Transcription factors	TetR/AcrR family transcriptional regulator, repressor for divergent bdcA	K19335
Other	signaling and cellular processes	Signaling proteins	cyclic-di-GMP-binding biofilm dispersal mediator protein	K19336
BRITE	genetic information processing	Transcription factors	RpiR family transcriptional regulator, carbohydrate utilization regulator	K19337
BRITE	genetic information processing	Transcription factors	LysR family transcriptional regulator, nitrogen assimilation regulatory protein	K19338
BRITE	genetic information processing	Transcription factors	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator	K19339
BRITE	signaling and cellular processes	Transporters	Cu-processing system ATP-binding protein	K19340
Environmental Information Processing	Membrane transport	ABC transporters	Cu-processing system ATP-binding protein	K19340
BRITE	signaling and cellular processes	Transporters	Cu-processing system permease protein	K19341
Environmental Information Processing	Membrane transport	ABC transporters	Cu-processing system permease protein	K19341
Other	signaling and cellular processes	Others	copper chaperone NosL	K19342
BRITE	genetic information processing	Transcription factors	NosR/NirI family transcriptional regulator, nitrite reductase regulator	K19343
Other	metabolism	Energy metabolism	cytochrome c55X	K19344
Other	metabolism	Energy metabolism	protein NirF	K19345
BRITE	genetic information processing	Chromosome and associated proteins	SUN domain-containing protein 1/2	K19347
Cellular Processes	Cell motility	Cytoskeleton in muscle cells	SUN domain-containing protein 1/2	K19347
BRITE	signaling and cellular processes	Cilium and associated proteins	meckelin	K19348
BRITE	signaling and cellular processes	Antimicrobial resistance genes; Transporters	pleuromutilin/lincosamide/streptogramin A transport system ATP-binding/permease protein	K19349
Environmental Information Processing	Membrane transport	ABC transporters	pleuromutilin/lincosamide/streptogramin A transport system ATP-binding/permease protein	K19349
BRITE	signaling and cellular processes	Antimicrobial resistance genes; Transporters	lincosamide and streptogramin A transport system ATP-binding/permease protein	K19350
Environmental Information Processing	Membrane transport	ABC transporters	lincosamide and streptogramin A transport system ATP-binding/permease protein	K19350
BRITE	metabolism	Peptidases and inhibitors	zinc metalloproteinase [EC:3.4.24.-]	K19351
BRITE	signaling and cellular processes	Cilium and associated proteins	coiled-coil and C2 domain-containing protein 2A	K19352
BRITE	metabolism	Lipopolysaccharide biosynthesis proteins	heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-]	K19353
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-]	K19353
BRITE	metabolism	Lipopolysaccharide biosynthesis proteins	heptose III glucuronosyltransferase [EC:2.4.1.-]	K19354
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	heptose III glucuronosyltransferase [EC:2.4.1.-]	K19354
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]	K19355
Other	metabolism	Enzymes with EC numbers	lytic cellulose monooxygenase (C1-hydroxylating) [EC:1.14.99.54]	K19356
BRITE	signaling and cellular processes	Cilium and associated proteins	nephrocystin-3	K19360
BRITE	signaling and cellular processes	Cilium and associated proteins	transmembrane protein 231	K19362
Cellular Processes	Transport and catabolism	Lysosome	lipopolysaccharide-induced tumor necrosis factor-alpha factor	K19363
Other	metabolism	Lipid metabolism	seipin	K19365
Cellular Processes	Transport and catabolism	Endocytosis	spartin	K19366
Cellular Processes	Transport and catabolism	Endocytosis	maspardin	K19367
BRITE	genetic information processing; signaling and cellular processes	Chaperones and folding catalysts; Cilium and associated proteins	heat shock protein beta-11	K19369
BRITE	genetic information processing	Chaperones and folding catalysts	DnaJ homolog subfamily C member 22	K19370
BRITE	genetic information processing	Chaperones and folding catalysts	DnaJ homolog subfamily C member 25	K19371
BRITE	genetic information processing	Chaperones and folding catalysts	DnaJ homolog subfamily C member 27	K19372
BRITE	genetic information processing	Chaperones and folding catalysts	DnaJ homolog subfamily C member 28	K19373
BRITE	genetic information processing	Chaperones and folding catalysts	DnaJ homolog subfamily C member 30	K19374
BRITE	genetic information processing	Chaperones and folding catalysts	HSPB1-associated protein 1	K19375
BRITE	signaling and cellular processes	Cilium and associated proteins	tectonic-1/3	K19382
BRITE	genetic information processing	Transcription factors	homeobox protein TGIF1	K19383
Environmental Information Processing	Signal transduction	TGF-beta signaling pathway	homeobox protein TGIF1	K19383
BRITE	signaling and cellular processes	Cilium and associated proteins	transmembrane protein 17	K19384
BRITE	signaling and cellular processes	Cilium and associated proteins	transmembrane protein 216	K19385
BRITE	signaling and cellular processes	Cilium and associated proteins	Bardet-Biedl syndrome 9 protein	K19398
BRITE	signaling and cellular processes	Cilium and associated proteins	leucine zipper transcription factor-like protein 1	K19400
BRITE	genetic information processing	Chromosome and associated proteins	microcephalin	K19403
Other	metabolism	Enzymes with EC numbers	protein arginine kinase [EC:2.7.14.1]	K19405
Other	signaling and cellular processes	Structural proteins	APC membrane recruitment protein 1	K19407
BRITE	signaling and cellular processes	Cytoskeleton proteins	inner nuclear membrane protein Man1	K19410
Other	genetic information processing	Protein processing	protein arginine kinase activator	K19411
Metabolism	Amino acid metabolism	Arginine biosynthesis	glutamate---[amino group carrier protein] ligase [EC:6.3.2.60]	K19412
BRITE	genetic information processing	Chromosome and associated proteins	lysine-specific histone demethylase 1B [EC:1.-.-.-]	K19413
BRITE	genetic information processing	Chromosome and associated proteins	lysine-specific demethylase PHF2 [EC:1.14.11.-]	K19414
BRITE	signaling and cellular processes	Transporters	modulator of FtsH protease	K19416
BRITE	genetic information processing	Transcription factors	XRE family transcriptional regulator, biofilm formation regulator	K19417
BRITE	signaling and cellular processes	Transporters	membrane protein EpsK	K19418
BRITE	signaling and cellular processes	Transporters	transmembrane protein EpsG	K19419
BRITE	signaling and cellular processes	Transporters	protein tyrosine kinase modulator	K19420
Other	metabolism	Glycan metabolism	polysaccharide biosynthesis protein EpsC	K19421
Other	metabolism	Enzymes with EC numbers	glycosyltransferase EpsD [EC:2.4.-.-]	K19422
BRITE	metabolism	Glycosyltransferases	glycosyltransferase EpsE [EC:2.4.-.-]	K19423
BRITE	metabolism	Glycosyltransferases	glycosyltransferase EpsF [EC:2.4.-.-]	K19424
BRITE	metabolism	Glycosyltransferases	glycosyltransferase EpsH [EC:2.4.-.-]	K19425
Other	metabolism	Enzymes with EC numbers	pyruvyl transferase EpsI [EC:2.-.-.-]	K19426
Other	metabolism	Enzymes with EC numbers	glycosyltransferase EpsJ [EC:2.4.-.-]	K19427
Other	metabolism	Enzymes with EC numbers	sugar transferase EpsL [EC:2.-.-.-]	K19428
Other	metabolism	Enzymes with EC numbers	acetyltransferase EpsM [EC:2.3.1.-]	K19429
Other	metabolism	Enzymes with EC numbers	pyridoxal phosphate-dependent aminotransferase EpsN [EC:2.6.1.-]	K19430
Other	metabolism	Enzymes with EC numbers	pyruvyl transferase EpsO [EC:2.-.-.-]	K19431
Other	genetic information processing	Transcription	anti-repressor of SlrR	K19432
Other	signaling and cellular processes	Cell motility	TasA anchoring/assembly protein	K19433
BRITE	genetic information processing	Transcription factors	XRE family transcriptional regulator, master regulator for biofilm formation	K19449
BRITE	signaling and cellular processes	Domain-containing proteins not elsewhere classified	pleckstrin homology domain-containing family G member 5	K19464
Human Diseases	Cancer: overview	Pathways in cancer	pleckstrin homology domain-containing family G member 5	K19464
BRITE	genetic information processing	Mitochondrial biogenesis	mitochondrial genome maintenance exonuclease 1 [EC:3.1.-.-]	K19465
Other	metabolism	Enzymes with EC numbers	ATP-dependent RNA helicase DDX59 [EC:5.6.2.7]	K19466
BRITE	genetic information processing	Transcription factors	homeobox protein SIX2	K19472
BRITE	genetic information processing	Transcription factors	homeobox protein SIX3/6	K19473
BRITE	genetic information processing	Membrane trafficking	WAS/WASL-interacting protein	K19475
Cellular Processes	Transport and catabolism	Endocytosis	WAS/WASL-interacting protein	K19475
Human Diseases	Infectious disease: bacterial	Pathogenic Escherichia coli infection; Yersinia infection	WAS/WASL-interacting protein	K19475
Cellular Processes	Transport and catabolism	Endocytosis	vacuolar protein sorting-associated protein IST1	K19476
BRITE	metabolism	Protein kinases	cGMP-dependent protein kinase 2 [EC:2.7.11.12]	K19477
Cellular Processes	Cellular community - eukaryotes	Gap junction	cGMP-dependent protein kinase 2 [EC:2.7.11.12]	K19477
Environmental Information Processing	Signal transduction	cGMP-PKG signaling pathway	cGMP-dependent protein kinase 2 [EC:2.7.11.12]	K19477
Organismal Systems	Digestive system; Endocrine system; Environmental adaptation; Immune system; Nervous system; Sensory system	Salivary secretion; Regulation of lipolysis in adipocytes; Renin secretion; Circadian entrainment; Thermogenesis; Platelet activation; Long-term depression; Olfactory transduction	cGMP-dependent protein kinase 2 [EC:2.7.11.12]	K19477
Organismal Systems	Digestive system	Protein digestion and absorption	collagen type X alpha	K19479
BRITE	genetic information processing	DNA repair and recombination proteins	neuron navigator 2 [EC:5.6.2.4]	K19483
BRITE	genetic information processing	Transcription factors	zinc finger protein PLAG1	K19484
BRITE	genetic information processing	Transcription factors	zinc finger protein PLAGL1	K19485
BRITE	genetic information processing	Transcription factors	doublesex- and mab-3-related transcription factor 2	K19489
BRITE	genetic information processing	Transcription factors	doublesex- and mab-3-related transcription factor 4/5	K19491
Other	genetic information processing	Transcription	juxtaposed with another zinc finger protein 1	K19495
BRITE	signaling and cellular processes	Ion channels	anoctamin-1	K19496
BRITE	signaling and cellular processes	Ion channels	anoctamin-4	K19499
Cellular Processes	Transport and catabolism	Efferocytosis	anoctamin-4	K19499
BRITE	signaling and cellular processes	Ion channels	anoctamin-8	K19502
Other	metabolism	Carbohydrate metabolism	glucoselysine-6-phosphate deglycase	K19504
BRITE	genetic information processing	Transcription factors	sigma-54 dependent transcriptional regulator, gfr operon transcriptional activator	K19505
BRITE	signaling and cellular processes	Transporters	fructoselysine/glucoselysine PTS system EIIA component [EC:2.7.1.-]	K19506
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS)	fructoselysine/glucoselysine PTS system EIIA component [EC:2.7.1.-]	K19506
BRITE	signaling and cellular processes	Transporters	fructoselysine/glucoselysine PTS system EIIB component [EC:2.7.1.-]	K19507
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS)	fructoselysine/glucoselysine PTS system EIIB component [EC:2.7.1.-]	K19507
BRITE	signaling and cellular processes	Transporters	fructoselysine/glucoselysine PTS system EIIC component	K19508
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS)	fructoselysine/glucoselysine PTS system EIIC component	K19508
BRITE	signaling and cellular processes	Transporters	fructoselysine/glucoselysine PTS system EIID component	K19509
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS)	fructoselysine/glucoselysine PTS system EIID component	K19509
Other	metabolism	Carbohydrate metabolism	fructoselysine-6-phosphate deglycase	K19510
Other	metabolism	Enzymes with EC numbers	peroxidase [EC:1.11.1.7]	K19511
BRITE	genetic information processing	Membrane trafficking; Mitochondrial biogenesis	protein CLEC16A	K19513
Organismal Systems	Endocrine system	Renin-angiotensin system	renin receptor	K19514
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation	benzoyl-CoA reductase subunit BamB [EC:1.3.-.-]	K19515
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation	benzoyl-CoA reductase subunit BamC [EC:1.3.-.-]	K19516
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism	1D-myo-inositol 3-kinase [EC:2.7.1.64]	K19517
BRITE	signaling and cellular processes	Domain-containing proteins not elsewhere classified	transforming growth factor-beta-induced protein	K19519
BRITE	genetic information processing	Mitochondrial biogenesis	carnitine O-palmitoyltransferase 1, muscle isoform [EC:2.3.1.21]	K19523
Cellular Processes	Transport and catabolism	Efferocytosis	carnitine O-palmitoyltransferase 1, muscle isoform [EC:2.3.1.21]	K19523
Environmental Information Processing	Signal transduction	AMPK signaling pathway	carnitine O-palmitoyltransferase 1, muscle isoform [EC:2.3.1.21]	K19523
Human Diseases	Cardiovascular disease; Endocrine and metabolic disease	Diabetic cardiomyopathy; Alcoholic liver disease; Insulin resistance	carnitine O-palmitoyltransferase 1, muscle isoform [EC:2.3.1.21]	K19523
Metabolism	Lipid metabolism	Fatty acid degradation	carnitine O-palmitoyltransferase 1, muscle isoform [EC:2.3.1.21]	K19523
Organismal Systems	Endocrine system; Environmental adaptation	Adipocytokine signaling pathway; Glucagon signaling pathway; PPAR signaling pathway; Thermogenesis	carnitine O-palmitoyltransferase 1, muscle isoform [EC:2.3.1.21]	K19523
BRITE	genetic information processing	Membrane trafficking	vacuolar protein sorting-associated protein 13A/C	K19525
BRITE	genetic information processing	Membrane trafficking	vacuolar protein sorting-associated protein 13B	K19526
BRITE	genetic information processing	Membrane trafficking	vacuolar protein sorting-associated protein 13D	K19527
Other	signaling and cellular processes	Structural proteins	junctophilin	K19530
BRITE	genetic information processing	Chromosome and associated proteins	codanin-1	K19531
BRITE	genetic information processing	Chromosome and associated proteins	Delta14-sterol reductase (lamin-B receptor) [EC:1.3.1.70]	K19532
Cellular Processes	Cell motility	Cytoskeleton in muscle cells	Delta14-sterol reductase (lamin-B receptor) [EC:1.3.1.70]	K19532
Metabolism	Lipid metabolism	Steroid biosynthesis	Delta14-sterol reductase (lamin-B receptor) [EC:1.3.1.70]	K19532
BRITE	genetic information processing	Chromosome and associated proteins	synaptonemal complex protein 1	K19533
BRITE	signaling and cellular processes	Cilium and associated proteins; Cytoskeleton proteins	retinitis pigmentosa 1	K19538
BRITE	genetic information processing	Messenger RNA biogenesis; Translation factors	selenocysteine insertion sequence-binding protein 2	K19539
BRITE	signaling and cellular processes	Transporters	fructoselysine transporter	K19540
BRITE	signaling and cellular processes	Antimicrobial resistance genes; Transporters	MFS transporter, DHA2 family, lincomycin resistance protein	K19541
BRITE	signaling and cellular processes	Antimicrobial resistance genes; Transporters	MFS transporter, DHA2 family, tetracycline/oxytetracycline resistance protein	K19542
BRITE	signaling and cellular processes	Antimicrobial resistance genes	aminoglycoside 3'-phosphotransferase [EC:2.7.1.95]	K19543
BRITE	signaling and cellular processes	Antimicrobial resistance genes	aminoglycoside 4'-adenylyltransferase [EC:2.7.7.-]	K19544
BRITE	signaling and cellular processes	Antimicrobial resistance genes	lincosamide nucleotidyltransferase A/C/D/E	K19545
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	prephenate decarboxylase [EC:4.1.1.100]	K19546
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate isomerase [EC:5.3.3.19]	K19547
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	dihydroanticapsin dehydrogenase [EC:1.1.1.385]	K19548
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	bacilysin biosynthesis transaminase BacF [EC:2.6.1.-]	K19549
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	bacilysin biosynthesis oxidoreductase BacG [EC:1.3.1.-]	K19550
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions	pectate lyase C [EC:4.2.2.2 4.2.2.10]	K19551
BRITE	signaling and cellular processes	Transporters	MFS transporter, DHA3 family, bacilysin exporter BacE	K19552
BRITE	genetic information processing	Transcription factors	LysR family transcriptional regulator, spv operon transcriptional activator	K19555
Removed Ortholog	NA	NA	salmonella plasmid virulence protein A	K19556
Human Diseases	Infectious disease: bacterial	Salmonella infection	salmonella plasmid virulence protein D	K19557
Environmental Information Processing	Signal transduction	TGF-beta signaling pathway	neuroblastoma suppressor of tumorigenicity 1	K19558
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]	K19560
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]	K19561
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism	bifunctional dethiobiotin synthetase / adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:6.3.3.3 2.6.1.62]	K19562
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism	lysine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.105]	K19563
BRITE	signaling and cellular processes	Transporters	choline transport protein	K19564
BRITE	metabolism	Polyketide biosynthesis proteins	8-demethyltetracenomycin C L-rhamnosyltransferase [EC:2.4.1.331]	K19566
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of type II polyketide products	8-demethyltetracenomycin C L-rhamnosyltransferase [EC:2.4.1.331]	K19566
BRITE	metabolism	Polyketide biosynthesis proteins	8-demethyl-8-alpha-L-rhamnosyltetracenomycin-C 2'-O-methyltransferase [EC:2.1.1.305]	K19567
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of type II polyketide products	8-demethyl-8-alpha-L-rhamnosyltetracenomycin-C 2'-O-methyltransferase [EC:2.1.1.305]	K19567
BRITE	metabolism	Polyketide biosynthesis proteins	8-demethyl-8-(2-methoxy-alpha-L-rhamnosyl)tetracenomycin-C 3'-O-methyltransferase [EC:2.1.1.306]	K19568
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of type II polyketide products	8-demethyl-8-(2-methoxy-alpha-L-rhamnosyl)tetracenomycin-C 3'-O-methyltransferase [EC:2.1.1.306]	K19568
BRITE	metabolism	Polyketide biosynthesis proteins	8-demethyl-8-(2,3-dimethoxy-alpha-L-rhamnosyl)tetracenomycin-C 4'-O-methyltransferase [EC:2.1.1.307]	K19569
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of type II polyketide products	8-demethyl-8-(2,3-dimethoxy-alpha-L-rhamnosyl)tetracenomycin-C 4'-O-methyltransferase [EC:2.1.1.307]	K19569
BRITE	metabolism	Polyketide biosynthesis proteins	8-demethyl-8-(2,3,4-trimethoxy-alpha-L-rhamnosyl)tetracenomycin-C O-methyltransferase [EC:2.1.1.-]	K19570
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of type II polyketide products	8-demethyl-8-(2,3,4-trimethoxy-alpha-L-rhamnosyl)tetracenomycin-C O-methyltransferase [EC:2.1.1.-]	K19570
Metabolism	Nucleotide metabolism	Purine metabolism	adenosine deaminase CECR1 [EC:3.5.4.4]	K19572
BRITE	genetic information processing	Chromosome and associated proteins	alpha-tubulin N-acetyltransferase 1 [EC:2.3.1.108]	K19573
BRITE	genetic information processing	Transcription factors	MerR family transcriptional regulator, activator of bmr gene	K19575
BRITE	signaling and cellular processes	Transporters	MFS transporter, DHA1 family, quinolone resistance protein	K19576
BRITE	signaling and cellular processes	Transporters	MFS transporter, DHA1 family, inner membrane transport protein	K19577
BRITE	signaling and cellular processes	Transporters	MFS transporter, DHA1 family, multidrug resistance protein	K19578
BRITE	metabolism	Polyketide biosynthesis proteins	1,3,6,8-tetrahydroxynaphthalene synthase [EC:2.3.1.233]	K19580
Other	metabolism	Enzymes with EC numbers	putative glycerol kinase 5 [EC:2.7.1.30]	K19583
BRITE	metabolism	Protein kinases	protein kinase X [EC:2.7.11.11]	K19584
BRITE	signaling and cellular processes	Transporters	multidrug efflux pump	K19585
BRITE	signaling and cellular processes	Transporters	membrane fusion protein, multidrug efflux system	K19586
BRITE	genetic information processing	Transcription factors	Rrf2 family transcriptional regulator, repressor of oqxAB	K19587
Metabolism	Carbohydrate metabolism; Metabolism of other amino acids	Ascorbate and aldarate metabolism; Pentose and glucuronate interconversions; D-Amino acid metabolism	2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]	K19588
BRITE	genetic information processing	Translation factors	release factor glutamine methyltransferase [EC:2.1.1.297]	K19589
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism	D-arabinose 1-dehydrogenase (NADP+) [EC:1.1.1.427]	K19590
BRITE	genetic information processing; signaling and cellular processes	Transcription factors; Antimicrobial resistance genes	MerR family transcriptional regulator, copper efflux regulator	K19591
BRITE	genetic information processing	Transcription factors	MerR family transcriptional regulator, gold-responsive activator of gol and ges genes	K19592
BRITE	signaling and cellular processes	Antimicrobial resistance genes; Transporters	outer membrane protein, multidrug efflux system	K19593
BRITE	signaling and cellular processes	Antimicrobial resistance genes; Transporters	gold/copper resistance efflux pump	K19594
BRITE	signaling and cellular processes	Antimicrobial resistance genes; Transporters	membrane fusion protein, gold/copper resistance efflux system	K19595
Other	metabolism	Enzymes with EC numbers	Au+-exporting ATPase [EC:3.6.1.-]	K19597
Environmental Information Processing	Signal transduction	JAK-STAT signaling pathway	cytokine receptor domeless	K19599
BRITE	signaling and cellular processes	Cilium and associated proteins; Domain-containing proteins not elsewhere classified	tubby and related proteins	K19600
BRITE	signaling and cellular processes	Domain-containing proteins not elsewhere classified	protein eyes shut	K19601
BRITE	metabolism	Protein kinases	mitogen-activated protein kinase 15 [EC:2.7.11.24]	K19603
Organismal Systems	Immune system	IL-17 signaling pathway	mitogen-activated protein kinase 15 [EC:2.7.11.24]	K19603
BRITE	genetic information processing	Chaperones and folding catalysts	cartilage-associated protein	K19606
BRITE	signaling and cellular processes	Cilium and associated proteins	X-linked retinitis pigmentosa GTPase regulator	K19607
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]	K19609
Environmental Information Processing	Signal transduction	Two-component system	two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]	K19609
BRITE	signaling and cellular processes	Two-component system	two-component system, OmpR family, response regulator PfeR	K19610
Environmental Information Processing	Signal transduction	Two-component system	two-component system, OmpR family, response regulator PfeR	K19610
BRITE	signaling and cellular processes	Transporters	ferric enterobactin receptor	K19611
Environmental Information Processing	Signal transduction	Two-component system	ferric enterobactin receptor	K19611
BRITE	genetic information processing	Messenger RNA biogenesis; Mitochondrial biogenesis	2',5'-phosphodiesterase [EC:3.1.13.4 3.1.4.-]	K19612
Environmental Information Processing	Signal transduction	Ras signaling pathway	leucine-rich repeat protein SHOC2	K19613
BRITE	signaling and cellular processes	Bacterial toxins	insecticidal toxin	K19615
Environmental Information Processing	Signal transduction	Two-component system	insecticidal toxin	K19615
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, sensor histidine kinase and response regulator FitF [EC:2.7.13.3]	K19616
Environmental Information Processing	Signal transduction	Two-component system	two-component system, sensor histidine kinase and response regulator FitF [EC:2.7.13.3]	K19616
BRITE	signaling and cellular processes	Two-component system	two-component system, response regulator FitH	K19617
Environmental Information Processing	Signal transduction	Two-component system	two-component system, response regulator FitH	K19617
BRITE	genetic information processing	Transcription factors	LysR family transcriptional regulator, activator of insecticidal toxin	K19618
Environmental Information Processing	Signal transduction	Two-component system	LysR family transcriptional regulator, activator of insecticidal toxin	K19618
BRITE	genetic information processing	DNA repair and recombination proteins	tyrosyl-DNA phosphodiesterase 2 [EC:3.1.4.-]	K19619
Environmental Information Processing	Signal transduction	Two-component system	extracellular factor (EF) 3-hydroxypalmitic acid methyl ester biosynthesis protein	K19620
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, sensor histidine kinase PhcS [EC:2.7.13.3]	K19621
Environmental Information Processing	Signal transduction	Two-component system	two-component system, sensor histidine kinase PhcS [EC:2.7.13.3]	K19621
BRITE	signaling and cellular processes	Two-component system	two-component system, response regulator PhcR	K19622
Environmental Information Processing	Signal transduction	Two-component system	two-component system, response regulator PhcR	K19622
BRITE	signaling and cellular processes	Two-component system	two-component system, probable response regulator PhcQ	K19623
BRITE	genetic information processing	Transcription factors	LysR family transcriptional regulator, virulence genes transcriptional regulator	K19624
Environmental Information Processing	Signal transduction	Two-component system	LysR family transcriptional regulator, virulence genes transcriptional regulator	K19624
Other	metabolism	Amino acid metabolism	retinaldehyde-binding protein 1	K19625
BRITE	signaling and cellular processes	Cilium and associated proteins	inversin	K19626
Environmental Information Processing	Signal transduction	Wnt signaling pathway	inversin	K19626
BRITE	metabolism	Cytochrome P450	biflaviolin synthase [EC:1.14.19.69]	K19628
Metabolism	Xenobiotics biodegradation and metabolism	Toluene degradation	4-(hydroxymethyl)benzenesulfonate dehydrogenase [EC:1.1.1.257]	K19629
Metabolism	Xenobiotics biodegradation and metabolism	Toluene degradation	4-formylbenzenesulfonate dehydrogenase [EC:1.2.1.62]	K19630
Metabolism	Carbohydrate metabolism; Glycan biosynthesis and metabolism	Amino sugar and nucleotide sugar metabolism; O-Antigen nucleotide sugar biosynthesis	CDP-abequose synthase [EC:1.1.1.341]	K19632
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	sorbose reductase [EC:1.1.1.289]	K19633
Other	metabolism	Enzymes with EC numbers	L-idonate 5-dehydrogenase [EC:1.1.1.366]	K19635
BRITE	signaling and cellular processes	Cilium and associated proteins	usherin	K19636
